home_team,away_team,week,posteam,defteam,side_of_field,yardline_100,down,play_type,yards_gained,qb_kneel,qb_spike,qb_scramble,field_goal_result,extra_point_result,two_point_conv_result,td_team,epa,third_down_converted,fourth_down_converted,interception,penalty,fumble_lost,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,extra_point_attempt,two_point_attempt,kickoff_attempt,complete_pass,passer_player_name,passing_yards,receiver_player_name,receiving_yards,rusher_player_name,rushing_yards,fumbled_1_player_name,penalty_team,penalty_yards,result
NE,MIA,1,NE,MIA,NE,65.0,3.0,pass,4.0,0,0,0,,,,,0.594465663889423,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,4.0,J.Meyers,4.0,,,,,,-1
NE,MIA,1,NE,MIA,NE,61.0,1.0,pass,9.0,0,0,0,,,,,-4.88047779654153,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,9.0,R.Stevenson,9.0,,,R.Stevenson,,,-1
NE,MIA,1,MIA,NE,NE,48.0,1.0,pass,0.0,0,0,0,,,,,-0.509942226111889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.Tagovailoa,,M.Gesicki,,,,,,,-1
NE,MIA,1,MIA,NE,NE,48.0,2.0,run,-1.0,0,0,0,,,,,-1.24571958510205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,M.Gaskin,-1.0,,,,-1
NE,MIA,1,MIA,NE,NE,49.0,3.0,pass,-10.0,0,0,0,,,,,-1.69722112827003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.Tagovailoa,,,,,,,,,-1
NE,MIA,1,MIA,NE,MIA,59.0,4.0,punt,0.0,0,0,0,,,,,-0.554871625034139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1
NE,MIA,1,NE,MIA,NE,74.0,1.0,run,11.0,0,0,0,,,,,0.734722816618159,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Harris,11.0,,,,-1
NE,MIA,1,NE,MIA,NE,63.0,1.0,run,4.0,0,0,0,,,,,-0.2242279893253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Harris,4.0,,,,-1
NE,MIA,1,NE,MIA,NE,59.0,2.0,run,5.0,0,0,0,,,,,0.335001495899633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Harris,5.0,,,,-1
NE,MIA,1,NE,MIA,NE,54.0,3.0,run,2.0,0,0,0,,,,,0.480239404831082,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Harris,2.0,,,,-1
NE,MIA,1,NE,MIA,NE,52.0,1.0,pass,8.0,0,0,0,,,,,0.41280595283024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,8.0,J.Smith,8.0,,,,,,-1
NE,MIA,1,NE,MIA,,,,,,0,0,0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-1
NE,MIA,1,NE,MIA,MIA,44.0,2.0,run,0.0,0,0,0,,,,,-0.736986709292978,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Harris,0.0,,,,-1
NE,MIA,1,NE,MIA,MIA,44.0,3.0,pass,5.0,0,0,0,,,,,0.999738179496489,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,5.0,J.Meyers,5.0,,,,,,-1
NE,MIA,1,NE,MIA,MIA,39.0,1.0,pass,0.0,0,0,0,,,,,-0.553668504930101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M.Jones,,J.Meyers,,,,,,,-1
NE,MIA,1,NE,MIA,MIA,39.0,2.0,run,3.0,0,0,0,,,,,-0.449552341597155,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Harris,3.0,,,,-1
NE,MIA,1,NE,MIA,MIA,36.0,3.0,pass,22.0,0,0,0,,,,,2.61266046855599,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,22.0,J.Meyers,22.0,,,,,,-1
NE,MIA,1,NE,MIA,MIA,14.0,1.0,pass,0.0,0,0,0,,,,,-0.475579115387518,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M.Jones,,,,,,,,,-1
NE,MIA,1,NE,MIA,MIA,14.0,2.0,no_play,0.0,0,0,0,,,,,-1.06339176284382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,NE,10.0,-1
NE,MIA,1,NE,MIA,MIA,24.0,2.0,pass,6.0,0,0,0,,,,,-0.304874986293726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,6.0,J.Smith,6.0,,,,,,-1
NE,MIA,1,NE,MIA,MIA,18.0,3.0,pass,7.0,0,0,0,,,,,-0.287356111441983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,7.0,J.Smith,7.0,,,J.Smith,,,-1
NE,MIA,1,NE,MIA,MIA,9.0,4.0,field_goal,0.0,0,0,0,made,,,,0.10987663035026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1
NE,MIA,1,MIA,NE,NE,35.0,,kickoff,0.0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,-1
NE,MIA,1,MIA,NE,MIA,75.0,1.0,pass,0.0,0,0,0,,,,,-0.531110690906644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.Tagovailoa,,M.Gesicki,,,,,,,-1
NE,MIA,1,MIA,NE,MIA,75.0,2.0,pass,23.0,0,0,0,,,,,1.86587652354501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,T.Tagovailoa,23.0,D.Parker,23.0,,,,,,-1
NE,MIA,1,MIA,NE,MIA,52.0,1.0,pass,0.0,0,0,0,,,,,-0.444723830092698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.Tagovailoa,,D.Parker,,,,,,,-1
NE,MIA,1,MIA,NE,MIA,52.0,2.0,pass,0.0,0,0,0,,,,,-0.816302438965067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.Tagovailoa,,D.Parker,,,,,,,-1
NE,MIA,1,MIA,NE,MIA,52.0,3.0,pass,0.0,0,0,0,,,,,-1.45441346266307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.Tagovailoa,,J.Waddle,,,,,,,-1
NE,MIA,1,MIA,NE,MIA,52.0,4.0,punt,0.0,0,0,0,,,,,-0.503427557414398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1
NE,MIA,1,NE,MIA,NE,80.0,1.0,pass,12.0,0,0,0,,,,,0.756880182772875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,12.0,N.Agholor,12.0,,,,,,-1
NE,MIA,1,NE,MIA,NE,68.0,1.0,run,4.0,0,0,0,,,,,-0.0012733112089335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Harris,4.0,,,,-1
NE,MIA,1,NE,MIA,NE,64.0,2.0,pass,0.0,0,0,0,,,,,-0.696519669145346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M.Jones,,J.Meyers,,,,,,,-1
NE,MIA,1,NE,MIA,NE,64.0,3.0,pass,0.0,0,0,0,,,,,-1.39399237139151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M.Jones,,N.Agholor,,,,,,,-1
NE,MIA,1,NE,MIA,NE,64.0,4.0,punt,0.0,0,0,0,,,,,-0.276915845926851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1
NE,MIA,1,MIA,NE,MIA,80.0,1.0,pass,6.0,0,0,0,,,,,0.187472460325807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,T.Tagovailoa,6.0,S.Ahmed,6.0,,,,,,-1
NE,MIA,1,MIA,NE,MIA,74.0,2.0,run,-1.0,0,0,0,,,,,-0.913538482971489,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,S.Ahmed,-1.0,,,,-1
NE,MIA,1,MIA,NE,MIA,75.0,3.0,pass,0.0,0,0,0,,,,,-1.241171377711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.Tagovailoa,,M.Gesicki,,,,,,,-1
NE,MIA,1,MIA,NE,MIA,75.0,4.0,punt,0.0,0,0,0,,,,,-0.660460013430566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1
NE,MIA,1,NE,MIA,NE,63.0,1.0,pass,8.0,0,0,0,,,,,0.427768031368032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,8.0,D.Harris,8.0,,,,,,-1
NE,MIA,1,NE,MIA,NE,55.0,2.0,run,4.0,0,0,0,,,,,0.159683667297941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Harris,4.0,,,,-1
NE,MIA,1,NE,MIA,NE,51.0,1.0,pass,25.0,0,0,0,,,,,1.59378161007771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,25.0,N.Agholor,25.0,,,,,,-1
NE,MIA,1,NE,MIA,MIA,26.0,1.0,pass,0.0,0,0,0,,,,,-0.418296767165884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M.Jones,,J.White,,,,,,,-1
NE,MIA,1,NE,MIA,MIA,26.0,2.0,pass,9.0,0,0,0,,,,,0.779081024753396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,9.0,D.Harris,9.0,,,,,,-1
NE,MIA,1,NE,MIA,MIA,17.0,3.0,no_play,0.0,0,0,0,,,,,0.917062615742907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,MIA,9.0,-1
NE,MIA,1,NE,MIA,MIA,8.0,1.0,run,1.0,0,0,0,,,,,-0.490994704130571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Harris,1.0,,,,-1
NE,MIA,1,NE,MIA,MIA,7.0,2.0,pass,7.0,0,0,0,,,,NE,2.21374862373341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,M.Jones,7.0,N.Agholor,7.0,,,,,,-1
NE,MIA,1,NE,MIA,MIA,15.0,,extra_point,0.0,0,0,0,,good,,,0.0675730031076331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,-1
NE,MIA,1,MIA,NE,NE,35.0,,kickoff,0.0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,-1
NE,MIA,1,MIA,NE,MIA,75.0,1.0,pass,36.0,0,0,0,,,,,2.01794319308829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,T.Tagovailoa,36.0,J.Waddle,36.0,,,,,,-1
NE,MIA,1,MIA,NE,NE,39.0,1.0,no_play,0.0,0,0,0,,,,,0.629724368860479,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,NE,5.0,-1
NE,MIA,1,MIA,NE,NE,34.0,1.0,pass,0.0,0,0,0,,,,,-0.44074118003482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.Tagovailoa,,D.Parker,,,,,,,-1
NE,MIA,1,MIA,NE,NE,34.0,2.0,pass,4.0,0,0,0,,,,,0.11692828242667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,T.Tagovailoa,4.0,M.Gaskin,4.0,,,,,,-1
NE,MIA,1,,,,,,no_play,0.0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1
NE,MIA,1,MIA,NE,NE,30.0,3.0,run,2.0,0,0,0,,,,,0.332181477104314,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,J.Brissett,2.0,,,,-1
NE,MIA,1,MIA,NE,NE,28.0,1.0,no_play,0.0,0,0,0,,,,,-0.587007714493666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,MIA,5.0,-1
NE,MIA,1,MIA,NE,NE,33.0,1.0,pass,10.0,0,0,0,,,,,0.766124529123772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,T.Tagovailoa,10.0,M.Gaskin,10.0,,,,,,-1
NE,MIA,1,MIA,NE,NE,23.0,2.0,pass,0.0,0,0,0,,,,,-0.511401840776671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.Tagovailoa,,A.Wilson,,,,,,,-1
NE,MIA,1,MIA,NE,NE,23.0,3.0,pass,-7.0,0,0,0,,,,,-1.13624293432231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.Tagovailoa,,,,,,,,,-1
NE,MIA,1,,,,,,no_play,0.0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1
NE,MIA,1,MIA,NE,NE,30.0,4.0,field_goal,0.0,0,0,0,made,,,,0.893785988440597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1
NE,MIA,1,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
NE,MIA,1,MIA,NE,NE,35.0,,kickoff,0.0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,-1
NE,MIA,1,MIA,NE,MIA,75.0,1.0,run,2.0,0,0,0,,,,,-0.464157560374588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,M.Gaskin,2.0,,,,-1
NE,MIA,1,MIA,NE,MIA,73.0,2.0,pass,0.0,0,0,0,,,,,-0.763359780889005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.Tagovailoa,,D.Smythe,,,,,,,-1
NE,MIA,1,MIA,NE,MIA,73.0,3.0,pass,30.0,0,0,0,,,,,3.33407215122134,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,T.Tagovailoa,30.0,D.Parker,30.0,,,,,,-1
NE,MIA,1,MIA,NE,NE,43.0,1.0,run,1.0,0,0,0,,,,,-0.42392726871185,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,M.Brown,1.0,,,,-1
NE,MIA,1,MIA,NE,NE,42.0,2.0,pass,12.0,0,0,0,,,,,1.45569612539839,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,T.Tagovailoa,12.0,M.Gaskin,12.0,,,,,,-1
NE,MIA,1,MIA,NE,NE,30.0,1.0,run,15.0,0,0,0,,,,,1.00927560625132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,M.Gaskin,15.0,,,,-1
NE,MIA,1,MIA,NE,NE,15.0,1.0,run,8.0,0,0,0,,,,,0.491512663662434,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,S.Ahmed,8.0,,,,-1
NE,MIA,1,MIA,NE,NE,7.0,2.0,run,4.0,0,0,0,,,,,0.654125300294254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,M.Brown,4.0,,,,-1
NE,MIA,1,MIA,NE,NE,3.0,1.0,pass,3.0,0,0,0,,,,MIA,0.936540396360215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,T.Tagovailoa,3.0,J.Waddle,3.0,,,,,,-1
NE,MIA,1,MIA,NE,NE,15.0,,extra_point,0.0,0,0,0,,good,,,0.0675730031076331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,-1
NE,MIA,1,NE,MIA,MIA,35.0,,kickoff,0.0,0,0,0,,,,,-1.12435956206173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,NE,9.0,-1
NE,MIA,1,NE,MIA,NE,91.0,1.0,run,4.0,0,0,0,,,,,-0.297765794210136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Harris,4.0,,,,-1
NE,MIA,1,NE,MIA,NE,87.0,2.0,run,5.0,0,0,0,,,,,0.356012352276593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Harris,5.0,,,,-1
NE,MIA,1,NE,MIA,NE,82.0,3.0,run,1.0,0,0,0,,,,,0.498743337579072,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Harris,1.0,,,,-1
NE,MIA,1,NE,MIA,NE,81.0,1.0,no_play,0.0,0,0,0,,,,,-0.787239663302898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,NE,5.0,-1
NE,MIA,1,NE,MIA,NE,86.0,1.0,pass,0.0,0,0,0,,,,,-0.605738908983767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M.Jones,,D.Harris,,,,,,,-1
NE,MIA,1,NE,MIA,NE,86.0,2.0,pass,21.0,0,0,0,,,,,2.51639723917469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,21.0,N.Agholor,21.0,,,,,,-1
NE,MIA,1,NE,MIA,NE,65.0,1.0,no_play,0.0,0,0,0,,,,,-0.853888406418264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,NE,10.0,-1
NE,MIA,1,NE,MIA,NE,75.0,1.0,no_play,0.0,0,0,0,,,,,0.597807775950059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,MIA,5.0,-1
NE,MIA,1,NE,MIA,NE,70.0,1.0,run,-1.0,0,0,0,,,,,-0.741515285568312,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,J.White,-1.0,,,,-1
NE,MIA,1,NE,MIA,NE,71.0,2.0,pass,0.0,0,0,0,,,,,-0.829948008991778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M.Jones,,N.Agholor,,,,,,,-1
NE,MIA,1,NE,MIA,NE,71.0,3.0,pass,26.0,0,0,0,,,,,3.11136374110356,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,26.0,J.White,26.0,,,,,,-1
NE,MIA,1,NE,MIA,MIA,45.0,1.0,pass,9.0,0,0,0,,,,,0.637687435257249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,9.0,H.Henry,9.0,,,,,,-1
NE,MIA,1,NE,MIA,MIA,36.0,2.0,run,10.0,0,0,0,,,,,0.584985552588478,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,J.White,10.0,,,,-1
NE,MIA,1,NE,MIA,MIA,26.0,1.0,run,-4.0,0,0,0,,,,,-1.24385138694197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Harris,-4.0,,,,-1
NE,MIA,1,NE,MIA,MIA,30.0,2.0,pass,6.0,0,0,0,,,,,0.401753047946841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,6.0,J.White,6.0,,,,,,-1
NE,MIA,1,NE,MIA,MIA,24.0,3.0,pass,0.0,0,0,0,,,,,-1.54371290385817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M.Jones,,K.Bourne,,,,,,,-1
NE,MIA,1,NE,MIA,MIA,24.0,4.0,field_goal,0.0,0,0,0,made,,,,0.893845507871364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1
NE,MIA,1,MIA,NE,NE,35.0,,kickoff,0.0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,-1
NE,MIA,1,MIA,NE,MIA,75.0,1.0,run,-3.0,0,0,0,,,,,-1.22580629214644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,S.Ahmed,-3.0,,,,-1
NE,MIA,1,MIA,NE,MIA,78.0,2.0,pass,0.0,0,0,0,,,,,-0.786413779947907,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T.Tagovailoa,,S.Ahmed,,,,,,,-1
NE,MIA,1,MIA,NE,MIA,78.0,3.0,pass,-2.0,0,0,0,,,,,-1.05300478823483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,T.Tagovailoa,-2.0,M.Gaskin,-2.0,,,,,,-1
NE,MIA,1,MIA,NE,MIA,80.0,4.0,punt,0.0,0,0,0,,,,,0.71726424433291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,NE,15.0,-1
NE,MIA,1,NE,MIA,NE,72.0,1.0,pass,17.0,0,0,0,,,,,0.334261841606349,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,17.0,K.Bourne,17.0,,,,NE,15.0,-1
NE,MIA,1,NE,MIA,NE,70.0,1.0,run,1.0,0,0,0,,,,,-0.663226934615523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Harris,1.0,,,,-1
NE,MIA,1,NE,MIA,NE,69.0,2.0,pass,16.0,0,0,0,,,,,1.5119493319653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,16.0,H.Henry,16.0,,,,,,-1
NE,MIA,1,NE,MIA,,,,,,0,0,0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-1
NE,MIA,1,NE,MIA,NE,53.0,1.0,pass,4.0,0,0,0,,,,,-0.298868517857045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,4.0,J.White,4.0,,,,,,-1
NE,MIA,1,NE,MIA,MIA,49.0,2.0,pass,1.0,0,0,0,,,,,-0.679066978627816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,1.0,J.White,1.0,,,,,,-1
NE,MIA,1,NE,MIA,MIA,48.0,3.0,pass,6.0,0,0,0,,,,,1.4606503082905,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,6.0,H.Henry,6.0,,,,,,-1
NE,MIA,1,NE,MIA,MIA,42.0,1.0,pass,10.0,0,0,0,,,,,0.702090577105992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M.Jones,10.0,J.Smith,10.0,,,,,,-1
